instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
3479553,13592,HOVS,HOV SERVICES,0.0,,0.0,0.05,1,EQ,NSE,NSE
1888257,7376,HPAL,HP ADHESIVES,0.0,,0.0,0.05,1,EQ,NSE,NSE
4389633,17147,HPIL-SM,,0.0,,0.0,0.05,3000,EQ,NSE,NSE
4781825,18679,HPL,HPL ELECTRIC & POWER,0.0,,0.0,0.05,1,EQ,NSE,NSE
3669505,14334,HSCL,HIMADRI SPECIALITY CHEM L,0.0,,0.0,0.05,1,EQ,NSE,NSE
361473,1412,HSIL,HSIL,0.0,,0.0,0.05,1,EQ,NSE,NSE
3066625,11979,HTMEDIA,HT MEDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE
3636993,14207,HUBTOWN-BE,HUBTOWN,0.0,,0.0,0.05,1,EQ,NSE,NSE
5331201,20825,HUDCO,HSG & URBAN DEV CORPN,0.0,,0.0,0.05,1,EQ,NSE,NSE
7997441,31240,HUDCO-N2,,0.0,,0.0,0.01,1,EQ,NSE,NSE
7503361,29310,HUDCO-N4,,0.0,,0.0,0.01,1,EQ,NSE,NSE
7503873,29312,HUDCO-N5,,0.0,,0.0,0.01,1,EQ,NSE,NSE
7589889,29648,HUDCO-N6,,0.0,,0.0,0.01,1,EQ,NSE,NSE
7590401,29650,HUDCO-N7,,0.0,,0.0,0.01,1,EQ,NSE,NSE
5101569,19928,HUDCO-N8,,0.0,,0.0,0.01,1,EQ,NSE,NSE
5102081,19930,HUDCO-N9,,0.0,,0.0,0.01,1,EQ,NSE,NSE
5110273,19962,HUDCO-NA,,0.0,,0.0,0.01,1,EQ,NSE,NSE
5110785,19964,HUDCO-NB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
5111297,19966,HUDCO-NC,,0.0,,0.0,0.01,1,EQ,NSE,NSE
5111809,19968,HUDCO-ND,,0.0,,0.0,0.01,1,EQ,NSE,NSE
5112321,19970,HUDCO-NE,,0.0,,0.0,0.01,1,EQ,NSE,NSE
655873,2562,HUHTAMAKI,HUHTAMAKI INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE
2543873,9937,IBMFNIFTY,IBULLSAMC - IBMFNIFTY,0.0,,0.0,0.01,1,EQ,NSE,NSE
3699201,14450,IBREALEST,INDIABULLS REAL EST.,0.0,,0.0,0.05,1,EQ,NSE,NSE
1256705,4909,IBUCCREDIT-N7,,0.0,,0.0,0.01,1,EQ,NSE,NSE
1257473,4912,IBUCCREDIT-N8,,0.0,,0.0,0.01,1,EQ,NSE,NSE
1257985,4914,IBUCCREDIT-N9,,0.0,,0.0,0.01,1,EQ,NSE,NSE
1261057,4926,IBUCCREDIT-NA,,0.0,,0.0,0.01,1,EQ,NSE,NSE
1262081,4930,IBUCCREDIT-NB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
1263617,4936,IBUCCREDIT-NC,,0.0,,0.0,0.01,1,EQ,NSE,NSE
1265153,4942,IBUCCREDIT-ND,,0.0,,0.0,0.01,1,EQ,NSE,NSE
7712001,30125,IBULHSGFIN,INDIABULLS HSG FIN,0.0,,0.0,0.05,1,EQ,NSE,NSE
4767745,18624,IBULHSGFIN-N8,,0.0,,0.0,0.01,1,EQ,NSE,NSE
4768257,18626,IBULHSGFIN-N9,,0.0,,0.0,0.01,1,EQ,NSE,NSE
4768769,18628,IBULHSGFIN-NA,,0.0,,0.0,0.01,1,EQ,NSE,NSE
4769281,18630,IBULHSGFIN-NB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
4769793,18632,IBULHSGFIN-NC,,0.0,,0.0,0.01,1,EQ,NSE,NSE
4770305,18634,IBULHSGFIN-ND,,0.0,,0.0,0.01,1,EQ,NSE,NSE
4770817,18636,IBULHSGFIN-NE,,0.0,,0.0,0.01,1,EQ,NSE,NSE
4771329,18638,IBULHSGFIN-NF,,0.0,,0.0,0.01,1,EQ,NSE,NSE
1488641,5815,IBULHSGFIN-NG,,0.0,,0.0,0.01,1,EQ,NSE,NSE
1489153,5817,IBULHSGFIN-NH,,0.0,,0.0,0.01,1,EQ,NSE,NSE
1489665,5819,IBULHSGFIN-NI,,0.0,,0.0,0.01,1,EQ,NSE,NSE
1490177,5821,IBULHSGFIN-NJ,,0.0,,0.0,0.01,1,EQ,NSE,NSE
1490689,5823,IBULHSGFIN-NK,,0.0,,0.0,0.01,1,EQ,NSE,NSE
1491201,5825,IBULHSGFIN-NL,,0.0,,0.0,0.01,1,EQ,NSE,NSE
1491713,5827,IBULHSGFIN-NM,,0.0,,0.0,0.01,1,EQ,NSE,NSE
1492225,5829,IBULHSGFIN-NN,,0.0,,0.0,0.01,1,EQ,NSE,NSE
1495553,5842,IBULHSGFIN-NO,,0.0,,0.0,0.01,1,EQ,NSE,NSE
1496065,5844,IBULHSGFIN-NP,,0.0,,0.0,0.01,1,EQ,NSE,NSE
1496577,5846,IBULHSGFIN-NQ,,0.0,,0.0,0.01,1,EQ,NSE,NSE
1497601,5850,IBULHSGFIN-NR,,0.0,,0.0,0.01,1,EQ,NSE,NSE
1498881,5855,IBULHSGFIN-NS,,0.0,,0.0,0.01,1,EQ,NSE,NSE
1499393,5857,IBULHSGFIN-NT,,0.0,,0.0,0.01,1,EQ,NSE,NSE
1499905,5859,IBULHSGFIN-NU,,0.0,,0.0,0.01,1,EQ,NSE,NSE
1500417,5861,IBULHSGFIN-NV,,0.0,,0.0,0.01,1,EQ,NSE,NSE
1500929,5863,IBULHSGFIN-NW,,0.0,,0.0,0.01,1,EQ,NSE,NSE
1978625,7729,IBULHSGFIN-NX,,0.0,,0.0,0.01,1,EQ,NSE,NSE
1979137,7731,IBULHSGFIN-NY,,0.0,,0.0,0.01,1,EQ,NSE,NSE
1979905,7734,IBULHSGFIN-NZ,,0.0,,0.0,0.01,1,EQ,NSE,NSE
7713793,30132,IBULHSGFIN-W1,,0.0,,0.0,0.05,20000,EQ,NSE,NSE
1981441,7740,IBULHSGFIN-Y1,,0.0,,0.0,0.01,1,EQ,NSE,NSE
1982465,7744,IBULHSGFIN-Y2,,0.0,,0.0,0.01,1,EQ,NSE,NSE
1983745,7749,IBULHSGFIN-Y3,,0.0,,0.0,0.01,1,EQ,NSE,NSE
1984513,7752,IBULHSGFIN-Y4,,0.0,,0.0,0.01,1,EQ,NSE,NSE
1985281,7755,IBULHSGFIN-Y5,,0.0,,0.0,0.01,1,EQ,NSE,NSE
1985793,7757,IBULHSGFIN-Y6,,0.0,,0.0,0.01,1,EQ,NSE,NSE
1986817,7761,IBULHSGFIN-Y7,,0.0,,0.0,0.01,1,EQ,NSE,NSE
1987329,7763,IBULHSGFIN-Y8,,0.0,,0.0,0.01,1,EQ,NSE,NSE
1987841,7765,IBULHSGFIN-Y9,,0.0,,0.0,0.01,1,EQ,NSE,NSE
1988865,7769,IBULHSGFIN-YA,,0.0,,0.0,0.01,1,EQ,NSE,NSE
1989633,7772,IBULHSGFIN-YB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
1990913,7777,IBULHSGFIN-YC,,0.0,,0.0,0.01,1,EQ,NSE,NSE
2460161,9610,ICDSLTD-BE,ICDSLTD,0.0,,0.0,0.05,1,EQ,NSE,NSE
125185,489,ICEMAKE,ICE MAKE REFRIGERAT,0.0,,0.0,0.05,1,EQ,NSE,NSE
2611457,10201,ICICI-M1,,0.0,,0.0,0.01,1,EQ,NSE,NSE
2488321,9720,ICICI0101-N9,,0.0,,0.0,0.01,1,EQ,NSE,NSE
2716417,10611,ICICI0102-NB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
1548801,6050,ICICI0199-NB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
2727937,10656,ICICI0202-NC,,0.0,,0.0,0.01,1,EQ,NSE,NSE
2737921,10695,ICICI0302-NC,,0.0,,0.0,0.01,1,EQ,NSE,NSE
2576129,10063,ICICI0401-N9,,0.0,,0.0,0.01,1,EQ,NSE,NSE
2743297,10716,ICICI0402-NC,,0.0,,0.0,0.01,1,EQ,NSE,NSE
1677057,6551,ICICI0699-NA,,0.0,,0.0,0.01,1,EQ,NSE,NSE
2668289,10423,ICICI0701-N8,,0.0,,0.0,0.01,1,EQ,NSE,NSE
2680833,10472,ICICI0801-NA,,0.0,,0.0,0.01,1,EQ,NSE,NSE
2688513,10502,ICICI0901-NB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
1488385,5814,ICICI1098-NB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
2698753,10542,ICICI1101-NC,,0.0,,0.0,0.01,1,EQ,NSE,NSE
2712577,10596,ICICI1201-NB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
1522177,5946,ICICI1298-NB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
1899777,7421,ICICI1299-NC,,0.0,,0.0,0.01,1,EQ,NSE,NSE
768257,3001,ICICI500,ICICIPRAMC - ICICI500,0.0,,0.0,0.01,1,EQ,NSE,NSE
2135553,8342,ICICI5GSEC,ICICIPRAMC - ICICI5GSEC,0.0,,0.0,0.01,1,EQ,NSE,NSE
5720065,22344,ICICIALPLV,ICICIPRAMC - ICICIALPLV,0.0,,0.0,0.01,1,EQ,NSE,NSE
2008065,7844,ICICIAUTO,ICICIPRAMC - ICICIAUTO,0.0,,0.0,0.01,1,EQ,NSE,NSE
133633,522,ICICIB22,ICICIPRAMC - BHARATIWIN,0.0,,0.0,0.01,1,EQ,NSE,NSE
1270529,4963,ICICIBANK,ICICI BANK.,0.0,,0.0,0.05,1,EQ,NSE,NSE
2825473,11037,ICICIBANKN,ICICIPRAMC - IPRU5008,0.0,,0.0,0.01,1,EQ,NSE,NSE
2914817,11386,ICICIBANKP,ICICIPRAMC - ICICIBANKP,0.0,,0.0,0.01,1,EQ,NSE,NSE
1650177,6446,ICICICONSU,ICICIPRAMC - ICICICONSU,0.0,,0.0,0.01,1,EQ,NSE,NSE
1358337,5306,ICICIFMCG,ICICIPRAMC - ICICIFMCG,0.0,,0.0,0.01,1,EQ,NSE,NSE
5573121,21770,ICICIGI,ICICI LOMBARD GIC,0.0,,0.0,0.05,1,EQ,NSE,NSE
5037825,19679,ICICIGOLD,ICICI PRUDENTIAL GOLD ETF,0.0,,0.0,0.01,1,EQ,NSE,NSE
1238529,4838,ICICILIQ,ICICIPRAMC - ICICILIQ,0.0,,0.0,0.01,1,EQ,NSE,NSE
5441025,21254,ICICILOVOL,ICICI PR NIF LW VL 30 ETF,0.0,,0.0,0.01,1,EQ,NSE,NSE
4390913,17152,ICICIM150,ICICIPRAMC - ICICIM150,0.0,,0.0,0.01,1,EQ,NSE,NSE
4531713,17702,ICICIMCAP,ICICI PRUD MIDCAP SEL ETF,0.0,,0.0,0.01,1,EQ,NSE,NSE
7780353,30392,ICICINF100,ICICI PRUD NIFTY 100 ETF,0.0,,0.0,0.01,1,EQ,NSE,NSE
7565569,29553,ICICINIFTY,ICICI PRUD NIFTY ETF,0.0,,0.0,0.01,1,EQ,NSE,NSE
4473601,17475,ICICINV20,ICICI PRUDENTIAL NV20 ETF,0.0,,0.0,0.01,1,EQ,NSE,NSE
1159425,4529,ICICINXT50,ICICIPRAMC - ICICINXT50,0.0,,0.0,0.01,1,EQ,NSE,NSE
928257,3626,ICICIPHARM,ICICIPRAMC - ICICIPHARM,0.0,,0.0,0.01,1,EQ,NSE,NSE
4774913,18652,ICICIPRULI,ICICI PRU LIFE INS CO,0.0,,0.0,0.05,1,EQ,NSE,NSE
1120769,4378,ICICISENSX,ICICI PRUD SENSEX ETF,0.0,,0.0,0.01,1,EQ,NSE,NSE
2033153,7942,ICICISILVE,ICICIPRAMC - ICICISILVE,0.0,,0.0,0.01,1,EQ,NSE,NSE
5725441,22365,ICICITECH,ICICIPRAMC - ICICITECH,0.0,,0.0,0.01,1,EQ,NSE,NSE
3068673,11987,ICIL,INDO COUNT INDUSTRIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
3717889,14523,ICRA,ICRA,0.0,,0.0,0.05,1,EQ,NSE,NSE
377857,1476,IDBI,IDBI BANK,0.0,,0.0,0.05,1,EQ,NSE,NSE
6563841,25640,IDBIGOLD,IDBI MF - IDBI GOLD ETF,0.0,,0.0,0.05,1,EQ,NSE,NSE
3677697,14366,IDEA,VODAFONE IDEA,0.0,,0.0,0.05,1,EQ,NSE,NSE
3060993,11957,IDFC,IDFC,0.0,,0.0,0.05,1,EQ,NSE,NSE
2863105,11184,IDFCFIRSTB,IDFC FIRST BANK,0.0,,0.0,0.05,1,EQ,NSE,NSE
4808449,18783,IDFNIFTYET,IDFCAMC - IDFNIFTYET,0.0,,0.0,0.01,1,EQ,NSE,NSE
56321,220,IEX,INDIAN ENERGY EXC,0.0,,0.0,0.05,1,EQ,NSE,NSE
379393,1482,IFBAGRO,IFB AGRO INDUSTRIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
380161,1485,IFBIND,IFB INDUSTRIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
381697,1491,IFCI,IFCI,0.0,,0.0,0.05,1,EQ,NSE,NSE
1474305,5759,IFCI-NH,,0.0,,0.0,0.01,1,EQ,NSE,NSE
1474817,5761,IFCI-NI,,0.0,,0.0,0.01,1,EQ,NSE,NSE
1701377,6646,IFCI-NL,,0.0,,0.0,0.01,1,EQ,NSE,NSE
1702913,6652,IFCI-NM,,0.0,,0.0,0.01,1,EQ,NSE,NSE
111617,436,IFGLEXPOR,IFGL REFRACTORIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
162305,634,IGARASHI,IGARASHI MOTORS INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE
2883073,11262,IGL,INDRAPRASTHA GAS,0.0,,0.0,0.05,1,EQ,NSE,NSE
3606017,14086,IGPL,I G PETROCHEMICALS,0.0,,0.0,0.05,1,EQ,NSE,NSE
5133313,20052,IIFCL-N1,,0.0,,0.0,0.01,1,EQ,NSE,NSE
5133825,20054,IIFCL-N2,,0.0,,0.0,0.01,1,EQ,NSE,NSE
5134337,20056,IIFCL-N3,,0.0,,0.0,0.01,1,EQ,NSE,NSE
5134849,20058,IIFCL-N4,,0.0,,0.0,0.01,1,EQ,NSE,NSE
3023105,11809,IIFL,IIFL FINANCE,0.0,,0.0,0.05,1,EQ,NSE,NSE
4859393,18982,IIFL-N1,,0.0,,0.0,0.01,1,EQ,NSE,NSE
4859905,18984,IIFL-N2,,0.0,,0.0,0.01,1,EQ,NSE,NSE
4860417,18986,IIFL-N3,,0.0,,0.0,0.01,1,EQ,NSE,NSE
4860929,18988,IIFL-N4,,0.0,,0.0,0.01,1,EQ,NSE,NSE
4875009,19043,IIFL-N5,,0.0,,0.0,0.01,1,EQ,NSE,NSE
4875521,19045,IIFL-N6,,0.0,,0.0,0.01,1,EQ,NSE,NSE
4876033,19047,IIFL-N7,,0.0,,0.0,0.01,1,EQ,NSE,NSE
4878593,19057,IIFL-N9,,0.0,,0.0,0.01,1,EQ,NSE,NSE
4882177,19071,IIFL-NA,,0.0,,0.0,0.01,1,EQ,NSE,NSE
4879105,19059,IIFL-NB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
4881153,19067,IIFL-NC,,0.0,,0.0,0.01,1,EQ,NSE,NSE
4881665,19069,IIFL-ND,,0.0,,0.0,0.01,1,EQ,NSE,NSE
734977,2871,IIFL-NE,,0.0,,0.0,0.01,1,EQ,NSE,NSE
736513,2877,IIFL-NF,,0.0,,0.0,0.01,1,EQ,NSE,NSE
738049,2883,IIFL-NG,,0.0,,0.0,0.01,1,EQ,NSE,NSE
1581057,6176,IIFL-NH,,0.0,,0.0,0.01,1,EQ,NSE,NSE
1581569,6178,IIFL-NI,,0.0,,0.0,0.01,1,EQ,NSE,NSE
1584385,6189,IIFL-NJ,,0.0,,0.0,0.01,1,EQ,NSE,NSE
1585921,6195,IIFL-NK,,0.0,,0.0,0.01,1,EQ,NSE,NSE
1586433,6197,IIFL-NL,,0.0,,0.0,0.01,1,EQ,NSE,NSE
1587201,6200,IIFL-NM,,0.0,,0.0,0.01,1,EQ,NSE,NSE
1588993,6207,IIFL-NN,,0.0,,0.0,0.01,1,EQ,NSE,NSE
3346433,13072,IIFLSEC,IIFL SECURITIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
3343617,13061,IIFLWAM,IIFL WEALTH MGMT,0.0,,0.0,0.05,1,EQ,NSE,NSE
1334273,5212,IIHFL-N4,,0.0,,0.0,0.01,1,EQ,NSE,NSE
1334785,5214,IIHFL-N5,,0.0,,0.0,0.01,1,EQ,NSE,NSE
1335553,5217,IIHFL-N6,,0.0,,0.0,0.01,1,EQ,NSE,NSE
1955841,7640,IIHFL-N7,,0.0,,0.0,0.01,1,EQ,NSE,NSE
1957121,7645,IIHFL-N8,,0.0,,0.0,0.01,1,EQ,NSE,NSE
1957889,7648,IIHFL-N9,,0.0,,0.0,0.01,1,EQ,NSE,NSE
1961473,7662,IIHFL-NA,,0.0,,0.0,0.01,1,EQ,NSE,NSE
1962497,7666,IIHFL-NB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
1963009,7668,IIHFL-NC,,0.0,,0.0,0.01,1,EQ,NSE,NSE
1963777,7671,IIHFL-ND,,0.0,,0.0,0.01,1,EQ,NSE,NSE
1964545,7674,IIHFL-NE,,0.0,,0.0,0.01,1,EQ,NSE,NSE
4998401,19525,IITL,INDUSTRIAL INV TRUST,0.0,,0.0,0.05,1,EQ,NSE,NSE
2401281,9380,IL&FSENGG-BZ,,0.0,,0.0,0.05,1,EQ,NSE,NSE
2401537,9381,IL&FSTRANS-BZ,,0.0,,0.0,0.05,1,EQ,NSE,NSE
1964033,7672,IMAGICAA,IMAGICAAWORLD ENT,0.0,,0.0,0.05,1,EQ,NSE,NSE
4924161,19235,IMFA,INDIAN METALS & FERRO,0.0,,0.0,0.05,1,EQ,NSE,NSE
3074305,12009,IMPAL,IND MOTOR PART & ACC,0.0,,0.0,0.05,1,EQ,NSE,NSE
2990337,11681,IMPEXFERRO,IMPEX FERRO TECH,0.0,,0.0,0.05,1,EQ,NSE,NSE
2103297,8216,INCRED-N1,,0.0,,0.0,0.01,1,EQ,NSE,NSE
2104577,8221,INCRED-N2,,0.0,,0.0,0.01,1,EQ,NSE,NSE
2105089,8223,INCRED-N3,,0.0,,0.0,0.01,1,EQ,NSE,NSE
4482817,17511,INCREDIBLE-BE,INCREDIBLE INDUSTRIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
4334849,16933,INDBANK,INDBANK MERCH BANK,0.0,,0.0,0.05,1,EQ,NSE,NSE
387073,1512,INDHOTEL,THE INDIAN HOTELS CO.,0.0,,0.0,0.05,1,EQ,NSE,NSE
387841,1515,INDIACEM,THE INDIA CEMENTS,0.0,,0.0,0.05,1,EQ,NSE,NSE
389377,1521,INDIAGLYCO,INDIA GLYCOLS,0.0,,0.0,0.05,1,EQ,NSE,NSE
2745857,10726,INDIAMART,INDIAMART INTERMESH,0.0,,0.0,0.05,1,EQ,NSE,NSE
3663105,14309,INDIANB,INDIAN BANK,0.0,,0.0,0.05,1,EQ,NSE,NSE
1251329,4888,INDIANCARD-BE,INDIAN CARD,0.0,,0.0,0.05,1,EQ,NSE,NSE
391681,1530,INDIANHUME,INDIAN HUME PIPE CO..,0.0,,0.0,0.05,1,EQ,NSE,NSE
2865921,11195,INDIGO,INTERGLOBE AVIATION,0.0,,0.0,0.05,1,EQ,NSE,NSE
524289,2048,INDIGOPNTS,INDIGO PAINTS,0.0,,0.0,0.05,1,EQ,NSE,NSE
5372929,20988,INDIGRID-IV,,0.0,,0.0,0.01,1,EQ,NSE,NSE
875009,3418,INDIGRID-NA,,0.0,,0.0,0.01,1,EQ,NSE,NSE
875521,3420,INDIGRID-NB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
876033,3422,INDIGRID-NC,,0.0,,0.0,0.01,1,EQ,NSE,NSE
876801,3425,INDIGRID-ND,,0.0,,0.0,0.01,1,EQ,NSE,NSE
877569,3428,INDIGRID-NE,,0.0,,0.0,0.01,1,EQ,NSE,NSE
878849,3433,INDIGRID-NF,,0.0,,0.0,0.01,1,EQ,NSE,NSE
881153,3442,INDIGRID-NG,,0.0,,0.0,0.01,1,EQ,NSE,NSE
883457,3451,INDIGRID-NH,,0.0,,0.0,0.01,1,EQ,NSE,NSE
884993,3457,INDIGRID-NI,,0.0,,0.0,0.01,1,EQ,NSE,NSE
886785,3464,INDIGRID-NJ,,0.0,,0.0,0.01,1,EQ,NSE,NSE
888321,3470,INDIGRID-NK,,0.0,,0.0,0.01,1,EQ,NSE,NSE
889857,3476,INDIGRID-NL,,0.0,,0.0,0.01,1,EQ,NSE,NSE
740353,2892,INDINFR-IV,,0.0,,0.0,0.01,200000,EQ,NSE,NSE
1966849,7683,INDLMETER-BE,IMP POWERS,0.0,,0.0,0.05,1,EQ,NSE,NSE
1215233,4747,INDNIPPON,INDIA NIPPON ELECT ,0.0,,0.0,0.05,1,EQ,NSE,NSE
2989313,11677,INDOCO,INDOCO REMEDIES.,0.0,,0.0,0.05,1,EQ,NSE,NSE
2814209,10993,INDORAMA,INDO RAMA SYNTHETICS,0.0,,0.0,0.05,1,EQ,NSE,NSE
2780417,10861,INDOSOLAR-BZ,,0.0,,0.0,0.05,1,EQ,NSE,NSE
790529,3088,INDOSTAR,INDOSTAR CAPITAL FIN,0.0,,0.0,0.05,1,EQ,NSE,NSE
3398401,13275,INDOTECH,INDO TECH TRANSFORM.,0.0,,0.0,0.05,1,EQ,NSE,NSE
6556673,25612,INDOTHAI-BE,INDO THAI SEC,0.0,,0.0,0.05,1,EQ,NSE,NSE
3828737,14956,INDOWIND-BE,INDOWIND ENERGY,0.0,,0.0,0.05,1,EQ,NSE,NSE
1216257,4751,INDRAMEDCO,INDRAPRASTHA MEDICAL CORP,0.0,,0.0,0.05,1,EQ,NSE,NSE
1246721,4870,INDSWFTLAB,IND SWIFT LABORATORIES LT,0.0,,0.0,0.05,1,EQ,NSE,NSE
2970881,11605,INDSWFTLTD-BE,IND-SWIFT,0.0,,0.0,0.05,1,EQ,NSE,NSE
5620993,21957,INDTERRAIN,IND TERRAIN FASHIONS,0.0,,0.0,0.05,1,EQ,NSE,NSE
1346049,5258,INDUSINDBK,INDUSIND BANK,0.0,,0.0,0.05,1,EQ,NSE,NSE
7458561,29135,INDUSTOWER,INDUS TOWERS,0.0,,0.0,0.05,1,EQ,NSE,NSE
4865,19,INEOSSTYRO,INEOS STYROLUTION IND,0.0,,0.0,0.05,1,EQ,NSE,NSE
4159745,16249,INFIBEAM,INFIBEAM AVENUES,0.0,,0.0,0.05,1,EQ,NSE,NSE
2822913,11027,INFOBEAN,INFOBEANS TECHNO..,0.0,,0.0,0.05,1,EQ,NSE,NSE
3505665,13694,INFOMEDIA-BE,INFOMEDIA PRESS,0.0,,0.0,0.05,1,EQ,NSE,NSE
5138433,20072,INFRABEES,NIP IND ETF INFRA BEES,0.0,,0.0,0.01,1,EQ,NSE,NSE
408065,1594,INFY,INFOSYS,0.0,,0.0,0.05,1,EQ,NSE,NSE
408833,1597,INGERRAND,INGERSOLL-RAND INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE
170497,666,INNOVANA-SM,,0.0,,0.0,0.05,1000,EQ,NSE,NSE
5596417,21861,INNOVATIVE-SM,,0.0,,0.0,0.05,3000,EQ,NSE,NSE
3384577,13221,INOXLEISUR,INOX LEISURE,0.0,,0.0,0.05,1,EQ,NSE,NSE
2010113,7852,INOXWIND,INOX WIND,0.0,,0.0,0.05,1,EQ,NSE,NSE
3752193,14657,INSECTICID,INSECTICIDES (I),0.0,,0.0,0.05,1,EQ,NSE,NSE
1517057,5926,INTELLECT,INTELLECT DESIGN ARENA,0.0,,0.0,0.05,1,EQ,NSE,NSE
5138177,20071,INTENTECH,INTENSE TECHNOLOGIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
1435137,5606,INTLCONV,INTL CONVEYORS,0.0,,0.0,0.05,1,EQ,NSE,NSE
6366721,24870,INVENTURE,INVENTURE GRO & SEC,0.0,,0.0,0.05,1,EQ,NSE,NSE
2393089,9348,IOB,INDIAN OVERSEAS BANK,0.0,,0.0,0.05,1,EQ,NSE,NSE
415745,1624,IOC,INDIAN OIL CORP,0.0,,0.0,0.05,1,EQ,NSE,NSE
5225729,20413,IOLCP,IOL CHEM AND PHARMA,0.0,,0.0,0.05,1,EQ,NSE,NSE
417281,1630,IONEXCHANG,ION EXCHANGE (INDIA),0.0,,0.0,0.05,1,EQ,NSE,NSE
418049,1633,IPCALAB,IPCA LABORATORIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
1263105,4934,IPL,INDIA PESTICIDES,0.0,,0.0,0.05,1,EQ,NSE,NSE
3920129,15313,IRB,IRB INFRA DEV.,0.0,,0.0,0.05,1,EQ,NSE,NSE
5329153,20817,IRBINVIT-IV,,0.0,,0.0,0.01,1,EQ,NSE,NSE
1276417,4986,IRCON,IRCON INTERNATIONAL,0.0,,0.0,0.05,1,EQ,NSE,NSE
3484417,13611,IRCTC,INDIAN RAIL TOUR CORP,0.0,,0.0,0.05,1,EQ,NSE,NSE
351745,1374,IREDA-N1,,0.0,,0.0,0.01,1,EQ,NSE,NSE
353281,1380,IREDA-N2,,0.0,,0.0,0.01,1,EQ,NSE,NSE
354049,1383,IREDA-N3,,0.0,,0.0,0.01,1,EQ,NSE,NSE
355073,1387,IREDA-N4,,0.0,,0.0,0.01,1,EQ,NSE,NSE
356097,1391,IREDA-N5,,0.0,,0.0,0.01,1,EQ,NSE,NSE
356609,1393,IREDA-N6,,0.0,,0.0,0.01,1,EQ,NSE,NSE
5127681,20030,IREDA-N7,,0.0,,0.0,0.01,1,EQ,NSE,NSE
519425,2029,IRFC,INDIAN RAILWAY FIN CORP L,0.0,,0.0,0.05,1,EQ,NSE,NSE
7968769,31128,IRFC-N2,,0.0,,0.0,0.01,1,EQ,NSE,NSE
7506177,29321,IRFC-N3,,0.0,,0.0,0.01,1,EQ,NSE,NSE
7506689,29323,IRFC-N4,,0.0,,0.0,0.01,1,EQ,NSE,NSE
7578881,29605,IRFC-N5,,0.0,,0.0,0.01,1,EQ,NSE,NSE
7579393,29607,IRFC-N6,,0.0,,0.0,0.01,1,EQ,NSE,NSE
150017,586,IRFC-N7,,0.0,,0.0,0.01,1,EQ,NSE,NSE
151297,591,IRFC-N8,,0.0,,0.0,0.01,1,EQ,NSE,NSE
152833,597,IRFC-N9,,0.0,,0.0,0.01,1,EQ,NSE,NSE
154369,603,IRFC-NA,,0.0,,0.0,0.01,1,EQ,NSE,NSE
508673,1987,IRFC-NB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
509697,1991,IRFC-NC,,0.0,,0.0,0.01,1,EQ,NSE,NSE
510209,1993,IRFC-ND,,0.0,,0.0,0.01,1,EQ,NSE,NSE
511745,1999,IRFC-NE,,0.0,,0.0,0.01,1,EQ,NSE,NSE
3000833,11722,IRFC-NF,,0.0,,0.0,0.01,1,EQ,NSE,NSE
3002881,11730,IRFC-NG,,0.0,,0.0,0.01,1,EQ,NSE,NSE
3007489,11748,IRFC-NH,,0.0,,0.0,0.01,1,EQ,NSE,NSE
3008257,11751,IRFC-NI,,0.0,,0.0,0.01,1,EQ,NSE,NSE
3009025,11754,IRFC-NJ,,0.0,,0.0,0.01,1,EQ,NSE,NSE
3009793,11757,IRFC-NK,,0.0,,0.0,0.01,1,EQ,NSE,NSE
3868161,15110,IRFC-NL,,0.0,,0.0,0.01,1,EQ,NSE,NSE
3868673,15112,IRFC-NM,,0.0,,0.0,0.01,1,EQ,NSE,NSE
3874305,15134,IRFC-NN,,0.0,,0.0,0.01,1,EQ,NSE,NSE
3883009,15168,IRFC-NO,,0.0,,0.0,0.01,1,EQ,NSE,NSE
